,scores,polarity_score
sensitive,0.9234053722872634,1.4662205797502337
fluctuation,0.7972941145422299,0.6652338559301153
perception,0.800632798348901,0.6864392697210352
premium,0.6903251542575858,-0.01417192100747686
conclude,0.8030044194383824,0.7015024531399733
persist,0.796773708441262,0.6619285334289873
marginally,0.7947704919858702,0.6492052459572942
attribute,0.6254451061091921,-0.4262529527638981
detachment,0.6975284421789684,0.031579252171259356
men,0.7346218235023037,0.26717523712018265
importance,0.7936139084774769,0.6418592876996634
stay,0.7027659733824225,0.06484506074833386
dimension,0.6505422045125652,-0.2668505093424616
encourage,0.8701607914729818,1.1280413948765777
reenter,0.7593097380881527,0.42397877849830296
unlikely,0.717888850472617,0.16089694375864516
buildup,0.9516023836303762,1.6453119007082797
unduly,0.9592763586342715,1.694052609562955
speed,0.8304038565896557,0.8755280380935727
specialize,0.6939804086852471,0.009044168666775456
junk,0.6881041215660849,-0.028278652879578273
correct,0.9579079610546704,1.6853613292302816
midyear,0.7173206068989246,0.15728778493680642
risky,0.47266964665177524,-1.3965954657084165
repricing,0.8071462908502983,0.7278092561331057
consideration,0.7133485070131529,0.13205927377071372
occur,0.8550868502732253,1.0323003247093068
satisfied,0.6989941582488602,0.040888644004039076
criterion,0.795995264072353,0.6569842991403301
normalization,0.797434381101706,0.6661247490505646
removal,0.8446315951414956,0.9658945120609314
normalize,0.8481076064444164,0.987972151720329
exert,0.7251273262217439,0.20687160993370282
upward,0.7570540447354464,0.40965190189082384
probably,0.747801207668382,0.35088316243876555
ass,0.7468377888587137,0.34476407608738624
neutral,0.7276428698866579,0.2228489073995612
headwind,0.6534842252117308,-0.2481644731917482
unanticipated,0.21464749182237314,-3.0354049119487483
asymmetric,0.7105227811553664,0.11411187607035779
minimize,0.8814857899927622,1.1999713210689429
negative,0.12281732033689045,-3.61865774378321
evolve,0.7720468235222708,0.504877474739345
avoid,0.807180334120186,0.7280254795512446
shallower,0.9338348177234959,1.5324624639452038
steeper,0.8365292443253324,0.9144330045672803
alter,0.6759555498055945,-0.10543944619433743
sufficient,0.8510901326681509,1.0069154558422069
delay,0.7011840877460197,0.05479782613965119
worried,0.7076381538667608,0.09579037010287555
prove,0.914053874000811,1.4068252005492838
disinflationary,0.8194755770306476,0.8061178442894831
unease,0.6822450965638759,-0.06549183531240822
shortfall,0.6656270740470355,-0.17104002863107462
intention,0.6865312159417463,-0.03826885157749641
actual,0.7840224402263645,0.5809397562600858
wait,0.7897880538330175,0.6175596428283617
closer,0.7962603126308069,0.6586677362916623
abruptly,0.836553851823082,0.914589297346817
disrupt,0.7537707328748171,0.3887981790943852
timing,0.7879775588984401,0.6060604124498018
depend,0.7725217256488252,0.5078937819690532
accelerate,0.8037572786335684,0.7062841850093758
credibility,0.810184868494494,0.7471085668831263
proximity,0.7393093740080489,0.29694788223906027
offering,0.7589200415786866,0.42150364871224977
engage,0.6903477529159027,-0.014028387229353982
coupon,0.6758291149305397,-0.10624248835058576
suggests,0.7622530547425331,0.4426730458167986
confirms,0.8575936147570471,1.0482218618280985
anticipates,0.8116491445082136,0.7564088123010958
discount,0.9625198392196769,1.7146533468352014
session,0.6864381154452879,-0.03886017278844649
establishment,0.9777176534943876,1.811181188066779
renewal,0.8497154619950423,0.9981843324003095
formula,0.978938128522362,1.8189329487869672
applicable,0.9643627398756954,1.7263583998588947
secondary,0.9734397615028534,1.7840104599936129
seasonal,0.9776941673512417,1.8110320174916064
april,0.5,-1.22300866163816
eichner,0.49432047650574923,-1.2590817529534235
lebow,0.49864387183243636,-1.2316220136690557
fabio,0.49835538027535786,-1.2334543473661888
natalucci,0.498694080334291,-1.2313031179247138
gretchen,0.49866423263293924,-1.231492693486379
weinbach,0.498680443844427,-1.231389729124506
marnie,0.4784342122163639,-1.3599822357051023
gillis,0.4955363180946587,-1.2513594211933692
deboer,0.4956783927965588,-1.2504570437843456
tetlow,0.499994258995887,-1.2230451252192718
alberto,0.5000120968904781,-1.2229318290948508
musalem,0.5000083417248482,-1.2229556797634515
joshua,0.49929378903067667,-1.2274941106040862
frost,0.4998774510776365,-1.223787022441048
kahn,0.5014803588947319,-1.2136062669402454
antoine,0.5000024953790752,-1.222992812414658
martin,0.5000270108370765,-1.2228371042190653
joe,0.500000024458301,-1.2230085062929927
peek,0.5000011358657338,-1.2230014472673807
keith,0.4999967810703962,-1.223029106441611
sill,0.49999956686078356,-1.2230114126912233
thornton,0.4999981547058223,-1.223020381893467
andreas,0.4811692960773074,-1.342610544229472
hornstein,0.4999990961238762,-1.223014402543358
advisor,0.4999996998847906,-1.2230105677986618
fernald,0.49999911878007053,-1.2230142586441441
sean,0.4997775445613071,-1.2244215716052849
savage,0.49888616761145665,-1.230083089185206
eventual,0.6918427865364966,-0.004532787049221859
topic,0.7769253074017738,0.5358628196619415
prudent,0.7721940394721291,0.5058125064207306
planning,0.772206271561885,0.50589019767268
sometime,0.6900698136117881,-0.015793699038975845
presentation,0.7259734255206478,0.21224554971967896
outline,0.7130450010363643,0.13013157704994
differ,0.7309680805862534,0.24396874770490035
combination,0.654025480887018,-0.24472672609565757
accomplish,0.8838919309192812,1.215253754788528
tdf,0.8209441893375263,0.815445631366407
intermediation,0.7387320239517206,0.2932808842375755
achievement,0.9048611026215829,1.3484379640603577
remittance,0.8034166670105958,0.7041208144042593
function,0.7420989433994084,0.3146656347030901
mix,0.8191525167229308,0.8040659496204318
helpful,0.9221063540522966,1.457969957412359
upcoming,0.6092472608481135,-0.5291324199947094
renew,0.7500120900746858,0.3649254254931644
england,0.6114518099196322,-0.5151303826677446
swiss,0.754743022689707,0.3949736090072871
six,0.5031082454624434,-1.2032668606736119
terminate,0.7350562185464415,0.26993426648416824
whole,0.6870835670316066,-0.0347606327413942
cold,0.006777225388109042,-4.355678190226742
snowy,0.008697686044983225,-4.34348052034952
unwind,0.5566008871717073,-0.8635121345902926
capacity,0.4407641419329614,-1.5992410197494196
rapidly,0.7919465157067224,0.6312689605817766
bea,0.7580765390242649,0.4161462019649802
briskly,0.7731089855698626,0.5116237217745357
norm,0.7153215891043726,0.14459116496213645
spring,0.6558581221074586,-0.23308683515058215
pending,0.7276137784296663,0.22266413507040117
reversal,0.6309516122000416,-0.39127876923523736
mostly,0.6551838377405594,-0.23736950456188602
downtrend,0.7349861653411993,0.26948932851143376
concentrate,0.694349595801665,0.011389034495122099
automotive,0.7341774929512946,0.26435310308782334
subtract,0.7309441087785497,0.24381649246567744
markedly,0.6278288403451474,-0.4111128335528448
winter,0.005824904381364197,-4.361726789668671
item,0.735713097641183,0.27410638754180305
deceleration,0.7275639390066337,0.22234758350406378
emes,0.7638141542778153,0.45258825897604577
weaker,0.6410120365016715,-0.327380696646867
lackluster,0.7527727012172248,0.3824592516903004
afes,0.7556676583929338,0.40084636720427597
robustly,0.8116542912299683,0.7564415013398897
tax,0.7802789760879874,0.5571634088542184
contain,0.7465375386631726,0.34285705823066975
certain,0.9610026153776056,1.7050168070346114
intermediate,0.6386543105959468,-0.3423556257900712
garner,0.6983181030788509,0.03659472746216899
attention,0.5709791966030048,-0.7721893203437554
interpret,0.8065039399524736,0.7237294098894678
curve,0.5871239306308873,-0.6696471853498629
far,0.6945815717615195,0.012862413378270824
reallocation,0.043606684142800826,-4.121758490784599
pursue,0.7310861699871299,0.2447187841728358
flow,0.2814886946420697,-2.6108677451639433
fairly,0.6823109768348613,-0.06507340143612671
case,0.7563333261035392,0.4050743085332621
usage,0.612964154100579,-0.5055248356892655
paydown,0.6528636411316225,-0.25210606903393534
social,0.7273755047570091,0.22115075671031695
biotechnology,0.7840542157744897,0.581141576404025
risen,0.7886864711044771,0.6105630181294444
capitalization,0.7503349329087554,0.36697593889374447
dividend,0.6494879176016445,-0.2735467380047124
telecommunication,0.7142910741128923,0.13804592196295742
underperformed,0.6775502363936177,-0.09531090724785397
notwithstanding,0.7213753480681773,0.18304118636322375
constraint,0.8629281785095146,1.0821039657695035
sloos,0.9205621417153574,1.4481620020976307
deal,0.7717064528725206,0.5027156346585874
cre,0.923515189091352,1.4669180734054408
solidly,0.7416421162264178,0.3117641292610819
land,0.9030313830091148,1.3368166295014452
customer,0.7000250751815044,0.047436439904059116
tepid,0.9202212575962171,1.4459969007523996
technology,0.6624070714814203,-0.1914916469230668
germany,0.6940593379258527,0.009545482149621726
peripheral,0.6386982467962588,-0.3420765681248457
german,0.6169663418047647,-0.48010522387498944
yen,0.6138495346717544,-0.4999014036839045
renminbi,0.6665673722379679,-0.16506779125246024
depreciate,0.590600519766395,-0.647565875627705
tension,0.6105531039710917,-0.5208384498638902
ukraine,0.6937240031291905,0.007415626933171279
russia,0.7204697172119477,0.17728913610623342
poor,0.7189389076103215,0.1675663073158176
main,0.7054086066381605,0.08162955875128894
imprint,0.5933761289046585,-0.6299367907227105
periodic,0.7873749063951395,0.6022327077480005
vulnerability,0.6729370217002039,-0.12461141371831518
profile,0.2983689910888869,-2.5036537375502497
leverage,0.6621779781517944,-0.19294671698443377
wholesale,0.7555633364220753,0.4001837735932491
valuation,0.7608667794464337,0.4338682164336803
segment,0.9693847816036238,1.7582555422906512
instrument,0.7184358392903956,0.16437110450331482
lesser,0.6763156587614282,-0.10315223966013021
unrevised,0.6205656388504789,-0.4572445435499171
basically,0.6791295677785903,-0.08527989578626717
materially,0.6652211381485684,-0.17361830174648094
severe,0.003338944209886897,-4.377516189670728
bounceback,0.7749246468059222,0.5231557655511416
source,0.711501648410726,0.12032908213066458
geopolitical,0.6879724711698006,-0.029114821049612303
automobile,0.9069576685218521,1.3617541539212563
presence,0.7776851376544727,0.5406888277095272
plant,0.7650722380088978,0.46057888871100966
season,0.5744287310491824,-0.7502798465651765
drought,0.4236789965167776,-1.7077561110869992
bottleneck,0.6358666023278313,-0.3600615574615996
scarcity,0.763916047284279,0.4532354251917101
harsh,0.007887434731606281,-4.348626774193764
input,0.7941314448411039,0.6451463832672727
lot,0.8835462918427142,1.2130584526678927
rent,0.9136562662117644,1.4042998228311614
bearing,0.7691744873850265,0.4866340351494159
capture,0.7727870539707459,0.5095789960182354
alone,0.7658379692989464,0.46544237677947886
another,0.6849165060947164,-0.04852456683574377
transition,0.7890224292491351,0.6126968324965516
skepticism,0.596901600990285,-0.6075450044042012
study,0.6784596058000557,-0.08953511185393531
finding,0.6435652687061532,-0.3111640230906132
rigidity,0.8658374781294169,1.100582176302206
tradeoff,0.7831004063386153,0.5750835233098724
shelter,0.7306323229249893,0.2418362066938734
administer,0.8152310036092396,0.7791587367552361
fading,0.6401875407059838,-0.33261742331187666
stretch,0.5468391113732525,-0.9255133623575955
cushion,0.9769706141404998,1.8064364205072878
appetite,0.7068444406438635,0.0907491567692769
signal,0.9347584054795326,1.5383285661798187
explore,0.7795688529977964,0.5526531123296131
supervisory,0.818584501072683,0.8004582384382123
understood,0.7274078203904765,0.22135600716806397
necessitate,0.9597718129585784,1.6971994526214185
rapid,0.8757655374883309,1.1636395423294774
aside,0.6495022421506913,-0.2734557566457412
deem,0.7492554670955298,0.360119788216384
june,0.5,-1.22300866163816
van,0.5228567212913438,-1.077835814806062
der,0.5320223516804669,-1.0196209623939747
weide,0.512714646793381,-1.1422524828349137
doyle,0.49867906830898573,-1.2313984657404615
bassett,0.49641774780579967,-1.2457610827957624
gallin,0.49860572616132015,-1.231864293198113
min,0.4821536628861334,-1.3363584081447388
wei,0.4950559665208027,-1.254410340201747
laura,0.498015181232427,-1.2356150974983844
lipscomb,0.4988869589041776,-1.230078063345519
wendy,0.49625302384996384,-1.2468073153373995
dunn,0.4999776418567567,-1.2231506678018236
etienne,0.4985872533163263,-1.231981622165057
gagnon,0.4991343297382382,-1.2285069050089379
jonathan,0.49998073641802154,-1.223131012915071
achilles,0.4752181219688132,-1.3804090051859335
sangster,0.49230807850248653,-1.271863356376287
management,0.8101970595854932,0.7471859977343747
cletus,0.5001374118480462,-1.2221359000152199
coughlin,0.5001668747513935,-1.2219487684708328
mary,0.5002427467065524,-1.2214668731200193
daly,0.5002381884861505,-1.2214958243341414
weinberg,0.5001968682488243,-1.2217582668956957
deborah,0.5000452083114596,-1.2227215242490566
leonard,0.500027184166852,-1.2228360033272694
giovanni,0.500008258816461,-1.222956206350202
olivei,0.49999909191712055,-1.2230144292622689
marc,0.5000601945565897,-1.222626340174266
giannoni,0.500144752358913,-1.2220892772802199
eligible,0.7409106127730991,0.3071180368739813
collection,0.705373860842358,0.08140887328954638
design,0.8975738693886737,1.3021536181795004
feature,0.7613586688891951,0.43699241739943206
ioer,0.7738448541542056,0.5162975389822483
play,0.9165877426057085,1.4229188875738865
wider,0.7309562253303714,0.24389344988661862
variety,0.7384629451278746,0.29157184914098244
judging,0.7922620026775374,0.6332727537377532
preferable,0.7459956832382965,0.339415501867532
focus,0.6969815747046509,0.02810586213099114
examine,0.7406555897572493,0.30549827624660547
calculation,0.8657118323878024,1.0997841462711262
lesson,0.882852668313937,1.2086529519392981
effort,0.713317893635005,0.13186483506709426
benchmark,0.8672184226787026,1.109353147824399
unintended,0.8395665843141777,0.9337244544369799
consequence,0.6859192220122353,-0.04215588768642046
away,0.7938582450011191,0.643411173828477
cause,0.6193724227552927,-0.46482317108866483
magnify,0.8164689296979049,0.787021336651719
reshape,0.7563264743357041,0.40503079001502074
permanent,0.8078079190796594,0.7320115409829984
finally,0.712198383471194,0.12475434553247082
nontraditional,0.7004385200543317,0.05006240573841578
liftoff,0.6907696253312045,-0.011348894455712502
thereafter,0.6539632243035537,-0.24512214437723628
macroeconomic,0.8106171274733409,0.7498540291796678
reinvestments,0.7677271469595911,0.47744135492125006
best,0.7956636990771047,0.6548783875506262
unexpectedly,0.7872342105549217,0.6013390880813168
complexity,0.9808724698998239,1.8312187810781289
clearer,0.790758474123026,0.6237231985863573
exit,0.5826755518181307,-0.6979007483961094
prepare,0.9015739433979338,1.3275598050101245
regardless,0.7804634865467932,0.5583353139684173
graduate,0.6284354554280027,-0.407259960807586
wind,0.7299205127596913,0.23731519483118474
manage,0.5067782947086388,-1.1799568027570393
